zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
17779,14715,PPL Electric Utilities Corp,PA,Delivery,Investor Owned,0.0141075273666,0.00478284675397,0.0403138819398
01525,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.134146916677,0.123324396783,0.134916962439
12438,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
17750,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
19155,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.128433163882,0.0928408195324,0.155334595989
15467,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
59741,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894427,0.0802722688197,0.10584419439
15320,20387,West Penn Power Company,PA,Delivery,Investor Owned,0.0114469669773,0.00388076726936,0.0260022258659
93007,17609,Southern California Edison Co,CA,Bundled,Investor Owned,0.125366193373,0.0900763521792,0.144165775709
57702,19545,Black Hills Power Inc,SD,Bundled,Investor Owned,0.0956726095118,0.0627046225332,0.104644771927
01105,20455,Western Massachusetts Elec Co,MA,Bundled,Investor Owned,0.142065061736,0.121061048916,0.146917563986
08084,963,Atlantic City Electric Co,NJ,Bundled,Investor Owned,0.143731682991,0.100694199637,0.159823762236
50523,12341,MidAmerican Energy Co,IA,Bundled,Investor Owned,0.0648143167509,0.0408219608152,0.0839548306026
01841,11804,Massachusetts Electric Co,MA,Delivery,Investor Owned,0.044144134938,0.0372516938506,0.0574635315201
12095,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
35056,195,Alabama Power Co,AL,Bundled,Investor Owned,0.105761195393,0.0602924366735,0.114943267065
93906,14328,Pacific Gas & Electric Co,CA,Bundled,Investor Owned,0.14236755409,0.0942779331025,0.153192073937
27540,3046,Progress Energy Carolinas Inc,NC,Bundled,Investor Owned,0.0824989091207,0.0662468492105,0.101177920467
99159,20169,Avista Corp,WA,Bundled,Investor Owned,0.0926292385898,0.0598069978994,0.0857796583632
35249,195,Alabama Power Co,AL,Bundled,Investor Owned,0.105761195393,0.0602924366735,0.114943267065
32347,6455,Progress Energy Florida Inc,FL,Bundled,Investor Owned,0.0987181638016,0.087741840383,0.128041631086
80215,15466,Public Service Co of Colorado,CO,Bundled,Investor Owned,0.0952437057452,0.0653864433452,0.111930007881
07851,9726,Jersey Central Power & Lt Co,NJ,Bundled,Investor Owned,0.152577036601,0.133994295163,0.15764427477
71726,814,Entergy Arkansas Inc,AR,Bundled,Investor Owned,0.0735129328027,0.0594501735324,0.0908957415387
71479,17698,Southwestern Electric Power Co,LA,Bundled,Investor Owned,0.0688663103814,0.0574750978098,0.081692987268
14132,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.131290105746,0.154663270693,0.151591981743
50275,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.0922343168969,0.0589686412318,0.130070934252
44412,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.035332739464,0.0116437698736,0.0442974611511
45378,4922,Dayton Power & Light Co,OH,Bundled,Investor Owned,0.110168784102,0.0935461854555,0.132174675324
64105,10000,Kansas City Power & Light Co,MO,Bundled,Investor Owned,0.0839285508471,0.062785300905,0.10522318504
83325,9191,Idaho Power Co,ID,Bundled,Investor Owned,0.0555799931743,0.0494923529357,0.0740400401055
66621,22500,Westar Energy Inc,KS,Bundled,Investor Owned,0.0805202383085,0.0683712961537,0.0992722208831
26137,12796,Monongahela Power Co,WV,Bundled,Investor Owned,0.0818722663264,0.0642395763961,0.0984380449593
67060,10005,Kansas Gas & Electric Co,KS,Bundled,Investor Owned,0.0805267047738,0.0589189622081,0.0992256671605
16656,14711,Pennsylvania Electric Co,PA,Delivery,Investor Owned,0.0209279925315,0.0112916897167,0.0613882277304
13826,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
06112,4176,Connecticut Light & Power Co,CT,Delivery,Investor Owned,0.0610970074796,0.0446359775655,0.0783138884037
03268,24590,Unitil Energy Systems,NH,Delivery,Investor Owned,0.0554402175502,0.0384093990059,0.064281190627
26230,12796,Monongahela Power Co,WV,Bundled,Investor Owned,0.0818722663264,0.0642395763961,0.0984380449593
19087,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.128433163882,0.0928408195324,0.155334595989
45150,3542,Duke Energy Ohio Inc,OH,Bundled,Investor Owned,0.128009982191,0.119494389365,0.121479174374
95559,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
27320,5416,Duke Energy Carolinas LLC,NC,Bundled,Investor Owned,0.0715655840005,0.0534085122971,0.0915444824838
94563,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
60067,4110,Commonwealth Edison Co,IL,Delivery,Investor Owned,0.0186974631367,0.012212514272,0.0462065419874
61051,4110,Commonwealth Edison Co,IL,Bundled,Investor Owned,0.100818909123,0.0672800481257,0.126237537519
44423,13998,Ohio Edison Co,OH,Bundled,Investor Owned,0.106292844813,0.0629508401631,0.10930730498
12592,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
16945,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
72852,814,Entergy Arkansas Inc,AR,Bundled,Investor Owned,0.0735129328027,0.0594501735324,0.0908957415387
23030,19876,Virginia Electric & Power Co,VA,Bundled,Investor Owned,0.0773713939011,0.0624813590215,0.106423207796
95945,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
02108,54913,NSTAR Electric Company,MA,Delivery,Investor Owned,0.0814340424492,0.0579050466207,0.0884787193034
02345,54913,NSTAR Electric Company,MA,Delivery,Investor Owned,0.0814340424492,0.0579050466207,0.0884787193034
02211,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.165163136811,0.137749146315,0.162306858586
32448,7801,Gulf Power Co,FL,Bundled,Investor Owned,0.104848571058,0.0880458423028,0.120146984723
13616,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
94559,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
85341,803,Arizona Public Service Co,AZ,Bundled,Investor Owned,0.101075474555,0.0783276980718,0.116110556401
16864,20387,West Penn Power Company,PA,Delivery,Investor Owned,0.0114469669773,0.00388076726936,0.0260022258659
89158,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
14461,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
16948,14711,Pennsylvania Electric Co,PA,Delivery,Investor Owned,0.0209279925315,0.0112916897167,0.0613882277304
04971,3266,Central Maine Power Co,ME,Bundled,Investor Owned,0.115879828326,0,0.159420289855
93456,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
12852,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
43522,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0432032874559,0.00403001696123,0.0509007525677
53080,20847,Wisconsin Electric Power Co,WI,Bundled,Investor Owned,0.114723710636,0.0823695718427,0.139680752838
44316,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.035332739464,0.0116437698736,0.0442974611511
16932,14711,Pennsylvania Electric Co,PA,Delivery,Investor Owned,0.0209279925315,0.0112916897167,0.0613882277304
48732,4254,Consumers Energy Co,MI,Delivery,Investor Owned,0.0137284956203,0.00881574198779,0
15553,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
12955,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
83530,20169,Avista Corp,ID,Bundled,Investor Owned,0.0880725389629,0.0550358015483,0.0899921326651
97290,15248,Portland General Electric Co,OR,Bundled,Investor Owned,0.0883193876628,0.0624131872757,0.108028671666
95230,14328,Pacific Gas & Electric Co,CA,Bundled,Investor Owned,0.14236755409,0.0942779331025,0.153192073937
97269,15248,Portland General Electric Co,OR,Bundled,Investor Owned,0.0883193876628,0.0624131872757,0.108028671666
84637,14354,PacifiCorp,UT,Bundled,Investor Owned,0.0718483299508,0.0492487493384,0.0906282337084
15279,5487,Duquesne Light Co,PA,Delivery,Investor Owned,0.0213907664495,0.0111920241252,0.0620585923244
28734,5416,Duke Energy Carolinas LLC,NC,Bundled,Investor Owned,0.0715655840005,0.0534085122971,0.0915444824838
36773,195,Alabama Power Co,AL,Bundled,Investor Owned,0.105761195393,0.0602924366735,0.114943267065
07720,9726,Jersey Central Power & Lt Co,NJ,Bundled,Investor Owned,0.152577036601,0.133994295163,0.15764427477
49903,20847,Wisconsin Electric Power Co,MI,Bundled,Investor Owned,0.136549946768,0.0597029491027,0.157136813094
16150,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.0123889756827,0.00349188395845,0.0444360398378
96031,14354,PacifiCorp,CA,Bundled,Investor Owned,0.119015611066,0.113856260718,0.128807570222
32753,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.0916089018318,0.073936822339,0.106422375844
18642,14715,PPL Electric Utilities Corp,PA,Bundled,Investor Owned,0.144667651149,0.263364462247,0.125623299904
49945,19578,Upper Peninsula Power Co,MI,Bundled,Investor Owned,0.145608705236,0.0583757296446,0.183441270124
71475,17698,Southwestern Electric Power Co,LA,Bundled,Investor Owned,0.0688663103814,0.0574750978098,0.081692987268
95978,14328,Pacific Gas & Electric Co,CA,Bundled,Investor Owned,0.14236755409,0.0942779331025,0.153192073937
92022,16609,San Diego Gas & Electric Co,CA,Delivery,Investor Owned,0.0591793406417,0.0386340040585,0.0806024369939
01532,11804,Massachusetts Electric Co,MA,Delivery,Investor Owned,0.044144134938,0.0372516938506,0.0574635315201
03743,15472,Public Service Co of NH,NH,Delivery,Investor Owned,0.0465577112029,0.0341519424306,0.0649099300283
24111,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.0745212648162,0.0565963233683,0.0935699366575
15534,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
36461,195,Alabama Power Co,AL,Bundled,Investor Owned,0.105761195393,0.0602924366735,0.114943267065
48627,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
07980,9726,Jersey Central Power & Lt Co,NJ,Bundled,Investor Owned,0.152577036601,0.133994295163,0.15764427477
03260,15472,Public Service Co of NH,NH,Bundled,Investor Owned,0.159152106526,0.190175076521,0.169850761602
10013,4226,Consolidated Edison Co-NY Inc,NY,Bundled,Investor Owned,0.207022402207,0.186480275464,0.255883549667
52224,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.0922343168969,0.0589686412318,0.130070934252
07074,15477,Public Service Elec & Gas Co,NJ,Bundled,Investor Owned,0.136582522167,0.0668426458873,0.165733958354
46242,9273,Indianapolis Power & Light Co,IN,Bundled,Investor Owned,0.0950315550618,0.0688465271495,0.0832219004421
44094,3755,Cleveland Electric Illum Co,OH,Delivery,Investor Owned,0.0450708573692,0.00915927920302,0.0479462664331
16678,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
95686,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
48005,5109,Detroit Edison Co,MI,Delivery,Investor Owned,0.022641072496,0.0119458530419,0.0589595375723
44901,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.035332739464,0.0116437698736,0.0442974611511
17202,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
93905,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
49679,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
75602,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361497895,0.0523869807842,0.0786961199144
24330,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.0745212648162,0.0565963233683,0.0935699366575
22185,19876,Virginia Electric & Power Co,VA,Bundled,Investor Owned,0.0773713939011,0.0624813590215,0.106423207796
30123,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.0987639065159,0.0657694112953,0.119043403143
52576,9417,Interstate Power and Light Co,IA,Bundled,Investor Owned,0.0922343168969,0.0589686412318,0.130070934252
16694,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
32781,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.0916089018318,0.073936822339,0.106422375844
06478,4176,Connecticut Light & Power Co,CT,Delivery,Investor Owned,0.0610970074796,0.0446359775655,0.0783138884037
02067,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.165163136811,0.137749146315,0.162306858586
97210,15248,Portland General Electric Co,OR,Bundled,Investor Owned,0.0883193876628,0.0624131872757,0.108028671666
12093,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
59424,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894427,0.0802722688197,0.10584419439
07844,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0370204741014,0.0281278854348,0.0487694500399
92137,16609,San Diego Gas & Electric Co,CA,Delivery,Investor Owned,0.0591793406417,0.0386340040585,0.0806024369939
27278,5416,Duke Energy Carolinas LLC,NC,Bundled,Investor Owned,0.0715655840005,0.0534085122971,0.0915444824838
27711,3046,Progress Energy Carolinas Inc,NC,Bundled,Investor Owned,0.0824989091207,0.0662468492105,0.101177920467
59626,12825,NorthWestern Energy LLC - (MT),MT,Bundled,Investor Owned,0.102187894427,0.0802722688197,0.10584419439
02151,11804,Massachusetts Electric Co,MA,Delivery,Investor Owned,0.044144134938,0.0372516938506,0.0574635315201
28776,3046,Progress Energy Carolinas Inc,NC,Bundled,Investor Owned,0.0824989091207,0.0662468492105,0.101177920467
93613,14328,Pacific Gas & Electric Co,CA,Delivery,Investor Owned,0.0714378205802,0.0465903714613,0.146238365176
10915,14154,Orange & Rockland Utils Inc,NY,Delivery,Investor Owned,0.0518851142875,0.0303352435413,0.0874210058166
20238,15270,Potomac Electric Power Co,DC,Delivery,Investor Owned,0.0362124169215,0.013370544385,0.032191719114
17843,14715,PPL Electric Utilities Corp,PA,Bundled,Investor Owned,0.144667651149,0.263364462247,0.125623299904
06098,4176,Connecticut Light & Power Co,CT,Delivery,Investor Owned,0.0610970074796,0.0446359775655,0.0783138884037
19425,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.0282737680488,0.0114689112517,0.0655963088587
33935,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.0916089018318,0.073936822339,0.106422375844
07061,15477,Public Service Elec & Gas Co,NJ,Bundled,Investor Owned,0.136582522167,0.0668426458873,0.165733958354
92066,16609,San Diego Gas & Electric Co,CA,Bundled,Investor Owned,0.160506947817,0.130422158627,0.177039321055
10173,4226,Consolidated Edison Co-NY Inc,NY,Bundled,Investor Owned,0.207022402207,0.186480275464,0.255883549667
97504,14354,PacifiCorp,OR,Delivery,Investor Owned,0.0375944302892,0,0
15212,5487,Duquesne Light Co,PA,Bundled,Investor Owned,0.104442012274,0.0866833864365,0.14976914814
03821,15472,Public Service Co of NH,NH,Delivery,Investor Owned,0.0465577112029,0.0341519424306,0.0649099300283
13122,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
18219,14715,PPL Electric Utilities Corp,PA,Bundled,Investor Owned,0.144667651149,0.263364462247,0.125623299904
60097,4110,Commonwealth Edison Co,IL,Bundled,Investor Owned,0.100818909123,0.0672800481257,0.126237537519
15370,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
73054,14063,Oklahoma Gas & Electric Co,OK,Bundled,Investor Owned,0.073935974865,0.0542634653107,0.0966985246037
79250,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.0683431366361,0.0432061897086,0.0907505751136
48071,5109,Detroit Edison Co,MI,Delivery,Investor Owned,0.022641072496,0.0119458530419,0.0589595375723
07110,15477,Public Service Elec & Gas Co,NJ,Delivery,Investor Owned,0.0445110695502,0.0441860008086,0.0456434404971
29166,17539,South Carolina Electric&Gas Co,SC,Bundled,Investor Owned,0.102813096963,0.0694637739932,0.125138540463
15233,5487,Duquesne Light Co,PA,Bundled,Investor Owned,0.104442012274,0.0866833864365,0.14976914814
01464,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.134146916677,0.123324396783,0.134916962439
48088,5109,Detroit Edison Co,MI,Delivery,Investor Owned,0.022641072496,0.0119458530419,0.0589595375723
21654,5027,Delmarva Power,MD,Delivery,Investor Owned,0.0206234731114,0.0107924567591,0.0392848767551
07105,15477,Public Service Elec & Gas Co,NJ,Delivery,Investor Owned,0.0445110695502,0.0441860008086,0.0456434404971
10016,4226,Consolidated Edison Co-NY Inc,NY,Delivery,Investor Owned,0.0803954623783,0.0784724828625,0.147757284531
32709,6455,Progress Energy Florida Inc,FL,Bundled,Investor Owned,0.0987181638016,0.087741840383,0.128041631086
54452,20860,Wisconsin Public Service Corp,WI,Bundled,Investor Owned,0.0923182673958,0.0588332207531,0.124728530109
17347,12390,Metropolitan Edison Co,PA,Delivery,Investor Owned,0.0253935687269,0.0107110845772,0.0460441889912
18323,14715,PPL Electric Utilities Corp,PA,Delivery,Investor Owned,0.0141075273666,0.00478284675397,0.0403138819398
15004,20387,West Penn Power Company,PA,Bundled,Investor Owned,0.0876536534112,0.0736572279699,0.0978299037709
60419,4110,Commonwealth Edison Co,IL,Delivery,Investor Owned,0.0186974631367,0.012212514272,0.0462065419874
63745,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.0739452457931,0.0503920669116,0.0917193891547
44003,13998,Ohio Edison Co,OH,Delivery,Investor Owned,0.035332739464,0.0116437698736,0.0442974611511
13745,13511,New York State Elec & Gas Corp,NY,Bundled,Investor Owned,0.0962214565168,0.0584385832768,0.108261463392
44122,3755,Cleveland Electric Illum Co,OH,Bundled,Investor Owned,0.12563433844,0.0572636110379,0.116363088107
48838,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
51551,12341,MidAmerican Energy Co,IA,Bundled,Investor Owned,0.0648143167509,0.0408219608152,0.0839548306026
96051,14354,PacifiCorp,CA,Bundled,Investor Owned,0.119015611066,0.113856260718,0.128807570222
90603,17609,Southern California Edison Co,CA,Delivery,Investor Owned,0.0474274645472,0.0273389371479,0.0992220435482
02646,54913,NSTAR Electric Company,MA,Delivery,Investor Owned,0.0814340424492,0.0579050466207,0.0884787193034
18083,12390,Metropolitan Edison Co,PA,Bundled,Investor Owned,0.121340575634,0.107426201308,0.134087432801
15560,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
64187,10000,Kansas City Power & Light Co,MO,Bundled,Investor Owned,0.0839285508471,0.062785300905,0.10522318504
83436,14354,PacifiCorp,ID,Bundled,Investor Owned,0.0792615418969,0.0562346037029,0.0943167833858
60139,4110,Commonwealth Edison Co,IL,Bundled,Investor Owned,0.100818909123,0.0672800481257,0.126237537519
21028,1167,Baltimore Gas & Electric Co,MD,Delivery,Investor Owned,0.0208319666328,0.0127224664944,0.0387422546228
39533,12686,Mississippi Power Co,MS,Bundled,Investor Owned,0.092871821893,0.0601244212181,0.113997333542
90270,17609,Southern California Edison Co,CA,Bundled,Investor Owned,0.125366193373,0.0900763521792,0.144165775709
90801,17609,Southern California Edison Co,CA,Bundled,Investor Owned,0.125366193373,0.0900763521792,0.144165775709
10022,4226,Consolidated Edison Co-NY Inc,NY,Delivery,Investor Owned,0.0803954623783,0.0784724828625,0.147757284531
01037,11804,Massachusetts Electric Co,MA,Bundled,Investor Owned,0.134146916677,0.123324396783,0.134916962439
13832,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
19108,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.0282737680488,0.0114689112517,0.0655963088587
02725,11804,Massachusetts Electric Co,MA,Delivery,Investor Owned,0.044144134938,0.0372516938506,0.0574635315201
10160,4226,Consolidated Edison Co-NY Inc,NY,Delivery,Investor Owned,0.0803954623783,0.0784724828625,0.147757284531
10526,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
12016,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
33681,18454,Tampa Electric Co,FL,Bundled,Investor Owned,0.101765100297,0.0894016860878,0.114102765866
48670,4254,Consumers Energy Co,MI,Delivery,Investor Owned,0.0137284956203,0.00881574198779,0
18709,19390,UGI Utilities Inc,PA,Bundled,Investor Owned,0.115893427933,0.0998185883643,0.125692272428
08603,15477,Public Service Elec & Gas Co,NJ,Delivery,Investor Owned,0.0445110695502,0.0441860008086,0.0456434404971
16438,14711,Pennsylvania Electric Co,PA,Delivery,Investor Owned,0.0209279925315,0.0112916897167,0.0613882277304
41203,22053,Kentucky Power Co,KY,Bundled,Investor Owned,0.0985702795542,0.0602678674454,0.0965700136762
19081,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.0282737680488,0.0114689112517,0.0655963088587
93266,14328,Pacific Gas & Electric Co,CA,Bundled,Investor Owned,0.14236755409,0.0942779331025,0.153192073937
60034,4110,Commonwealth Edison Co,IL,Bundled,Investor Owned,0.100818909123,0.0672800481257,0.126237537519
30413,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.0987639065159,0.0657694112953,0.119043403143
14481,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
48874,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
48744,5109,Detroit Edison Co,MI,Delivery,Investor Owned,0.022641072496,0.0119458530419,0.0589595375723
97624,14354,PacifiCorp,OR,Delivery,Investor Owned,0.0375944302892,0,0
97022,15248,Portland General Electric Co,OR,Bundled,Investor Owned,0.0883193876628,0.0624131872757,0.108028671666
27511,5416,Duke Energy Carolinas LLC,NC,Bundled,Investor Owned,0.0715655840005,0.0534085122971,0.0915444824838
43321,14006,Ohio Power Co,OH,Bundled,Investor Owned,0.0941051893015,0.05438076086,0.112022297446
80019,15466,Public Service Co of Colorado,CO,Bundled,Investor Owned,0.0952437057452,0.0653864433452,0.111930007881
21775,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
18831,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
71295,11241,Entergy Louisiana Inc,LA,Bundled,Investor Owned,0.0888467540791,0.054731295756,0.0889228034238
43518,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.126733141662,0.0371892953603,0.117686492352
60190,4110,Commonwealth Edison Co,IL,Delivery,Investor Owned,0.0186974631367,0.012212514272,0.0462065419874
14804,13511,New York State Elec & Gas Corp,NY,Delivery,Investor Owned,0.0291058344196,0.0109341501617,0.0465240719583
02060,11804,Massachusetts Electric Co,MA,Delivery,Investor Owned,0.044144134938,0.0372516938506,0.0574635315201
14423,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
49078,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
85075,803,Arizona Public Service Co,AZ,Bundled,Investor Owned,0.101075474555,0.0783276980718,0.116110556401
80274,15466,Public Service Co of Colorado,CO,Bundled,Investor Owned,0.0952437057452,0.0653864433452,0.111930007881
89702,17166,Sierra Pacific Power Co,NV,Bundled,Investor Owned,0.0977691562943,0.0619554257203,0.11118113116
44334,13998,Ohio Edison Co,OH,Bundled,Investor Owned,0.106292844813,0.0629508401631,0.10930730498
32145,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.0916089018318,0.073936822339,0.106422375844
17219,14711,Pennsylvania Electric Co,PA,Bundled,Investor Owned,0.103665281593,0.093954613241,0.137058440442
48841,4254,Consumers Energy Co,MI,Delivery,Investor Owned,0.0137284956203,0.00881574198779,0
18927,14715,PPL Electric Utilities Corp,PA,Delivery,Investor Owned,0.0141075273666,0.00478284675397,0.0403138819398
88589,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.104321263682,0.0683961852449,0.118689771676
49450,4254,Consumers Energy Co,MI,Bundled,Investor Owned,0.112411513551,0.0813493564469,0.133706143047
64090,12698,KCP&L Greater Missouri Operations Co.,MO,Bundled,Investor Owned,0.0820527708575,0.0612682023365,0.103866870171
49316,4254,Consumers Energy Co,MI,Delivery,Investor Owned,0.0137284956203,0.00881574198779,0
43469,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.126733141662,0.0371892953603,0.117686492352
12976,13573,Niagara Mohawk Power Corp.,NY,Delivery,Investor Owned,0.0602394644126,0.0376739359195,0.0902009287268
66250,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0875075186709,0.0761144668381,0.108023966245
96816,19547,Hawaiian Electric Co Inc,HI,Bundled,Investor Owned,0.296066493559,0.265872025331,0.32041426466
91913,16609,San Diego Gas & Electric Co,CA,Delivery,Investor Owned,0.0591793406417,0.0386340040585,0.0806024369939
92022,16609,San Diego Gas & Electric Co,CA,Bundled,Investor Owned,0.160506947817,0.130422158627,0.177039321055
35453,195,Alabama Power Co,AL,Bundled,Investor Owned,0.105761195393,0.0602924366735,0.114943267065
80250,15466,Public Service Co of Colorado,CO,Bundled,Investor Owned,0.0952437057452,0.0653864433452,0.111930007881
28229,5416,Duke Energy Carolinas LLC,NC,Bundled,Investor Owned,0.0715655840005,0.0534085122971,0.0915444824838
06611,19497,United Illuminating Co,CT,Delivery,Investor Owned,0.0713465582804,0.0601970322962,0.11658636004
63028,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.0739452457931,0.0503920669116,0.0917193891547
22215,19876,Virginia Electric & Power Co,VA,Bundled,Investor Owned,0.0773713939011,0.0624813590215,0.106423207796
53955,20856,Wisconsin Power & Light Co,WI,Bundled,Investor Owned,0.10738352936,0.0753834004316,0.125864333301
60660,4110,Commonwealth Edison Co,IL,Delivery,Investor Owned,0.0186974631367,0.012212514272,0.0462065419874
05439,7601,Green Mountain Power Corp,VT,Bundled,Investor Owned,0.131517538666,0.0933227409365,0.15975330375
47701,17633,Southern Indiana Gas & Elec Co,IN,Bundled,Investor Owned,0.121595311737,0.0777519187232,0.142065053324
95735,14328,Pacific Gas & Electric Co,CA,Bundled,Investor Owned,0.14236755409,0.0942779331025,0.153192073937
48401,5109,Detroit Edison Co,MI,Bundled,Investor Owned,0.103319837366,0.0711055711709,0.137187601643
43615,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.126733141662,0.0371892953603,0.117686492352
91735,17609,Southern California Edison Co,CA,Bundled,Investor Owned,0.125366193373,0.0900763521792,0.144165775709
